auction_id,after_repair_value,auction_date,baths,bedrooms,cash_only,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,trustee_sale,venue_code,venue_id,venue_type,year_built,est_debt,est_opening_bid,opening_bid,auction_status,bid_count,occupancy_status,status_label
2818548,1319000,2019-12-23,2.0,4.0,1.0,1319000.0,0.0,1778.0,/details/3166-isadora-drive-san-jose-ca-95132-2818548-e_14171,0.0,0.14,0.0,6.0,3166 ISADORA DRIVE,San Jose,Santa Clara,2818548.0,,CA,SFR,95132.0,29.0,1.0,ZY26000,405076.0,Live,1971.0,762509.0,650000.0,650000.0,,,,
2819170,327000,2019-09-16,,,,,,,/details/7708-quinby-way-sacramento-ca-95823-2819170-o_1257l,,,1.0,1134.0,,,,2819170.0,,,SFR,,,,ZC66329,397359.0,,1968.0,,,,,,,
2819657,325000,2019-10-22,,,1.0,325000.0,0.0,,/details/2320-wyda-way-sacramento-ca-95825-2819657-e_13703,0.0,,0.0,297.0,2320 WYDA WAY,Sacramento,Sacramento,2819657.0,Occupied,CA,,95825.0,25.0,1.0,DY13005,394019.0,Live,,206568.0,165000.0,165000.0,,,,
2819885,1697000,2019-09-24,3.0,5.0,1.0,1697000.0,0.0,2672.0,/details/28-edgemont-cir-walnut-creek-ca-94596-2819885-e_13495,0.0,0.65,0.0,2427.0,28 EDGEMONT CIR,Walnut Creek,Contra Costa,2819885.0,Occupied,CA,SFR,94596.0,39.0,1.0,AE3005,392505.0,Live,1977.0,657072.0,560000.0,560000.0,,,,
2819979,1620000,2019-10-16,3.0,4.0,1.0,1620000.0,0.0,3969.0,/details/2220-rolling-hills-drive-morgan-hill-ca-95037-2819979-e_13651,0.0,1.12,0.0,328.0,2220 ROLLING HILLS DRIVE,Morgan Hill,Santa Clara,2819979.0,Occupied,CA,SFR,95037.0,31.0,1.0,BG17006,393153.0,Live,1980.0,1097440.0,950000.0,950000.0,,,,
2820510,329000,2019-09-15,,,,,,,/details/4025-w-nichols-ave-sacramento-ca-95820-2820510-o_1257,,,1.0,61.0,,,,2820510.0,,,SFR,,,,AK56602,399191.0,,1928.0,,,,,,,
2820523,578000,2019-09-17,,,,,,,/details/2637-74th-avenue-oakland-ca-94605-2820523-o_1257w,,,1.0,127.0,,,,2820523.0,,,SFR,,,,ZS34502,400868.0,,1950.0,,,,,,,
2820641,795000,2019-09-30,,,,,,,/details/575-sonoma-street-san-marcos-ca-92078-2820641-o_1259l,,,1.0,0.0,,,,2820641.0,,,SFR,,,,YC78329,400414.0,,1998.0,,,,Not started,0.0,Vacant,For Sale
2820657,426000,2019-09-24,2.0,3.0,1.0,426000.0,0.0,1846.0,/details/5346-12th-avenue-sacramento-ca-95820-2820657-e_13495,0.0,0.22,0.0,236.0,5346 12TH AVENUE,Sacramento,Sacramento,2820657.0,Occupied,CA,SFR,95820.0,19.0,1.0,EY13031,382145.0,Live,1957.0,,290000.0,290000.0,,,,
2820932,575000,2019-11-06,1.0,3.0,1.0,575000.0,0.0,1170.0,/details/1516-louisiana-street-a-vallejo-ca-94590-2820932-e_13807,0.0,0.14,0.0,118.0,1516 LOUISIANA STREET A,Vallejo,Solano,2820932.0,Occupied,CA,Multi-Family,94590.0,26.0,1.0,CZ5001,398590.0,Live,1932.0,81717.0,65000.0,65000.0,,,,
2821757,1578000,2019-10-16,1.0,2.0,1.0,1578000.0,0.0,910.0,/details/1034-hall-street-san-carlos-ca-94070-2821757-e_13651,0.0,0.11,0.0,2028.0,1034 HALL STREET,San Carlos,San Mateo,2821757.0,Occupied,CA,SFR,94070.0,59.0,1.0,BE16002,388204.0,Live,1943.0,359151.0,285000.0,285000.0,,,,
2821924,575000,2019-10-09,2.0,2.0,1.0,575000.0,0.0,1090.0,/details/446-greenbrier-court-benicia-ca-94510-2821924-e_13599,0.0,0.13,0.0,403.0,446 GREENBRIER COURT,Benicia,Solano,2821924.0,,CA,SFR,94510.0,12.0,1.0,AA1006,384416.0,Live,1982.0,331419.0,265000.0,265000.0,,,,
2822014,428000,2019-10-24,1.0,2.0,1.0,428000.0,0.0,595.0,/details/1230-50th-avenue-oakland-ca-94601-2822014-e_13703,0.0,0.06,0.0,154.0,1230 50TH AVENUE,Oakland,Alameda,2822014.0,Occupied,CA,SFR,94601.0,12.0,1.0,TD13505,395297.0,Live,1910.0,259061.0,,,,,,
2822385,398000,2019-10-08,2.0,3.0,1.0,398000.0,0.0,1712.0,/details/8446-pastori-way-sacramento-ca-95828-2822385-e_13599,0.0,0.16,0.0,639.0,8446 PASTORI WAY,Sacramento,Sacramento,2822385.0,Occupied,CA,SFR,95828.0,15.0,1.0,ZW2010,386312.0,Live,1990.0,282420.0,225000.0,225000.0,,,,
2822386,376000,2019-09-24,2.0,3.0,1.0,376000.0,0.0,1470.0,/details/3879-8th-ave-sacramento-ca-95817-2822386-e_13495,0.0,0.1,0.0,531.0,3879 8TH AVE,Sacramento,Sacramento,2822386.0,Occupied,CA,SFR,95817.0,54.0,1.0,EY13032,382145.0,Live,2015.0,,170000.0,170000.0,,,,
2822387,3452000,2019-10-08,6.0,5.0,1.0,3452000.0,0.0,6815.0,/details/19-alamo-springs-court-danville-ca-94526-2822387-e_13599,0.0,1.4,0.0,811.0,19 ALAMO SPRINGS COURT,Danville,Contra Costa,2822387.0,Occupied,CA,SFR,94526.0,18.0,1.0,ZY26014,386699.0,Live,2013.0,,2550000.0,2550000.0,,,,
2822988,1281000,2019-10-30,1.0,3.0,1.0,1281000.0,0.0,1160.0,/details/487-alhambra-road-south-san-francisco-ca-94080-2822988-e_13755,0.0,0.13,0.0,681.0,487 ALHAMBRA ROAD,South San Francisco,San Mateo,2822988.0,Occupied,CA,SFR,94080.0,46.0,1.0,TP7000,400826.0,Live,1954.0,721374.0,570000.0,570000.0,,,,
2823038,1370000,2019-10-30,1.0,2.0,1.0,1370000.0,0.0,1300.0,/details/1573-hill-ave-san-jose-ca-95125-2823038-e_13755,0.0,0.14,0.0,555.0,1573 HILL AVE,San Jose,Santa Clara,2823038.0,,CA,SFR,95125.0,54.0,1.0,BH4503,392518.0,Live,1930.0,307715.0,245000.0,245000.0,,,,
2823368,587000,2019-10-31,3.0,3.0,1.0,587000.0,0.0,1972.0,/details/4466-twin-creeks-lane-tracy-ca-95377-2823368-e_13755,0.0,0.15,0.0,49.0,4466 TWIN CREEKS LANE,Tracy,San Joaquin,2823368.0,Occupied,CA,SFR,95377.0,16.0,1.0,BF3503,392008.0,Live,2001.0,,365000.0,365000.0,,,,
2823389,561000,2019-10-22,2.0,3.0,1.0,561000.0,0.0,2038.0,/details/4417-mare-ct-antioch-ca-94531-2823389-e_13703,0.0,0.18,0.0,42.0,4417 MARE CT,Antioch,Contra Costa,2823389.0,Occupied,CA,SFR,94531.0,17.0,1.0,AA1005,388702.0,Live,1994.0,,,,,,,
2823463,489000,2019-10-09,2.0,4.0,1.0,489000.0,0.0,1480.0,/details/237-curtis-drive-vallejo-ca-94591-2823463-e_13599,0.0,0.24,0.0,280.0,237 CURTIS DRIVE,Vallejo,Solano,2823463.0,Occupied,CA,SFR,94591.0,16.0,1.0,AA1007,384416.0,Live,1978.0,237675.0,190000.0,190000.0,,,,
2824106,396000,2019-11-04,2.0,3.0,1.0,396000.0,0.0,1008.0,/details/8848-pershing-avenue-orangevale-ca-95662-2824106-e_13807,0.0,0.23,0.0,125.0,8848 PERSHING AVENUE,Orangevale,Sacramento,2824106.0,Occupied,CA,SFR,95662.0,21.0,1.0,CY4504,398238.0,Live,1958.0,253739.0,205000.0,205000.0,,,,
2824490,901000,2019-10-10,3.0,3.0,1.0,901000.0,0.0,1982.0,/details/1257-george-circle-hayward-ca-94541-2824490-e_13599,0.0,0.2,0.0,0.0,1257 GEORGE CIRCLE,Hayward,Alameda,2824490.0,Occupied,CA,,94541.0,15.0,1.0,ZV1519,385373.0,Live,2013.0,501516.0,501516.03,501516.03,,,,
2824493,412000,2019-09-11,2.0,3.0,1.0,412000.0,0.0,1156.0,/details/2131-falcon-drive-fairfield-ca-94533-2824493-e_13391,0.0,0.13,0.0,274.0,2131 FALCON DRIVE,Fairfield,Solano,2824493.0,Occupied,CA,SFR,94533.0,5.0,1.0,ZR22507,386292.0,Live,1969.0,288566.0,288566.11,288566.11,,,,
2824498,267000.0,2019-10-03,1.0,2.0,1.0,267000.0,0.0,1060.0,/details/658-s-tuxedo-ave-stockton-ca-95204-2824498-e_13547,0.0,0.11,0.0,15.0,658 S TUXEDO AVE,Stockton,San Joaquin,2824498.0,Occupied,CA,SFR,95204.0,0.0,1.0,ZV24503,385706.0,Live,1916.0,67397.0,,,,,,
2824500,1032000,2019-10-30,2.0,3.0,1.0,1032000.0,0.0,1340.0,/details/89-muirwood-dr-daly-city-ca-94014-2824500-e_13755,0.0,0.07,0.0,326.0,89 MUIRWOOD DR,Daly City,San Mateo,2824500.0,Occupied,CA,SFR,94014.0,29.0,1.0,TP7001,400826.0,Live,1945.0,,580000.0,580000.0,,,,
2824780,599000,2019-11-19,2.0,5.0,1.0,599000.0,0.0,2614.0,/details/8511-noel-dr-orangevale-ca-95662-2824780-e_13911,0.0,0.31,0.0,423.0,8511 NOEL DR,Orangevale,Sacramento,2824780.0,Occupied,CA,SFR,95662.0,12.0,1.0,AE3001,398278.0,Live,1957.0,284815.0,230000.0,230000.0,,,,
2827324,282000,2019-09-19,2.0,2.0,1.0,282000.0,0.0,1182.0,/details/2619-courtney-way-stockton-ca-95210-2827324-e_13443,0.0,0.12,0.0,90.0,2619 COURTNEY WAY,Stockton,San Joaquin,2827324.0,Occupied,CA,SFR,95210.0,3.0,1.0,ZW25007,389263.0,Live,1979.0,267860.0,160000.0,160000.0,,,,
2828371,Not Available,2019-10-09,,,1.0,,0.0,,/details/4110-dry-creek-road-napa-ca-94558-2828371-e_13599,0.0,,0.0,83.0,4110 DRY CREEK ROAD,Napa,Napa,2828371.0,Occupied,CA,,94558.0,9.0,1.0,AC2004,394017.0,Live,,7316389.0,5950000.0,5950000.0,,,,
2828626,302000,2019-09-24,2.0,3.0,1.0,302000.0,0.0,1034.0,/details/5795-lerner-way-sacramento-ca-95823-2828626-e_13495,0.0,0.18,0.0,80.0,5795 LERNER WAY,Sacramento,Sacramento,2828626.0,Occupied,CA,SFR,95823.0,5.0,1.0,EY13013,382145.0,Live,1976.0,271541.0,200000.0,200000.0,,,,
2828637,381000,2019-10-02,3.0,3.0,1.0,381000.0,0.0,1775.0,/details/20829-grapevine-drive-patterson-ca-95363-2828637-e_13547,0.0,0.08,0.0,27.0,20829 GRAPEVINE DRIVE,Patterson,Stanislaus,2828637.0,Occupied,CA,SFR,95363.0,0.0,1.0,AC2004,392509.0,Live,2016.0,286440.0,255000.0,255000.0,,,,
2828920,730000,2019-12-17,2.0,3.0,1.0,730000.0,0.0,1778.0,/details/4517-fall-avenue-richmond-ca-94804-2828920-e_14119,0.0,0.07,0.0,163.0,4517 FALL AVENUE,Richmond,Contra Costa,2828920.0,Occupied,CA,SFR,94804.0,14.0,1.0,AB1500,402352.0,Live,1957.0,282022.0,225000.0,225000.0,,,,
2828996,676000,2019-11-19,2.5,4.0,1.0,676000.0,0.0,2516.0,/details/3221-south-ridge-dr-richmond-ca-94806-2828996-e_13911,0.0,0.01,0.0,276.0,3221 SOUTH RIDGE DR,Richmond,Contra Costa,2828996.0,Occupied,CA,Condo,94806.0,27.0,1.0,AA1002,395299.0,Live,1987.0,153409.0,125000.0,125000.0,,,,
2828998,686000,2019-09-26,1.5,4.0,1.0,686000.0,0.0,1342.0,/details/4158-aquarius-cir-union-city-ca-94587-2828998-e_13495,0.0,0.01,0.0,0.0,4158 AQUARIUS CIR,Union City,Alameda,2828998.0,Occupied,CA,Condo,94587.0,23.0,1.0,AB1519,384407.0,Live,1970.0,251288.0,251288.15,251288.15,,,,
2828999,Not Available,2019-11-04,1.0,3.0,1.0,,0.0,800.0,/details/326-black-bird-dr-sacramento-ca-95831-2828999-e_13807,0.0,0.52,0.0,42.0,326 BLACK BIRD DR,Sacramento,Sacramento,2828999.0,Occupied,CA,SFR,95831.0,23.0,1.0,CY4505,398238.0,Live,1946.0,191791.0,191433.5,191433.5,,,,
2829820,210000,2019-10-30,2.0,2.0,1.0,210000.0,0.0,912.0,/details/4000-fara-biundo-dr-apt-35-modesto-ca-95355-2829820-e_13755,0.0,0.01,0.0,116.0,4000 FARA BIUNDO DR. APT. 35,Modesto,Stanislaus,2829820.0,Occupied,CA,Condo,95355.0,4.0,1.0,TO6500,400539.0,Live,1982.0,128902.0,105000.0,105000.0,,,,
2830607,442000,2019-09-24,2.0,4.0,1.0,442000.0,0.0,1750.0,/details/4260-adriatic-sea-way-sacramento-ca-95834-2830607-e_13495,0.0,0.08,0.0,134.0,4260 ADRIATIC SEA WAY,Sacramento,Sacramento,2830607.0,Occupied,CA,SFR,95834.0,8.0,1.0,EY13015,382145.0,Live,2007.0,308143.0,245000.0,245000.0,,,,
2830608,Not Available,2019-10-08,1.0,3.0,1.0,,0.0,1435.0,/details/6811-steiner-drive-sacramento-ca-95823-2830608-e_13599,0.0,0.2,0.0,0.0,6811 STEINER DRIVE,Sacramento,Sacramento,2830608.0,Occupied,CA,SFR,95823.0,1.0,1.0,ZW2012,386312.0,Live,1960.0,204141.0,165000.0,165000.0,Unknown,0.0,,Active - Scheduled for Auction
2830622,1157000,2019-10-10,2.5,4.0,1.0,1157000.0,0.0,1620.0,/details/126-trenton-cir-pleasanton-ca-94566-2830622-e_13599,0.0,0.09,0.0,121.0,126 TRENTON CIR,Pleasanton,Alameda,2830622.0,Occupied,CA,SFR,94566.0,35.0,1.0,ZV1516,385373.0,Live,1994.0,506934.0,506934.74,506934.74,,,,
2830776,Not Available,2019-12-12,4.0,3.0,1.0,,0.0,3683.0,/details/1412-highland-cir-healdsburg-ca-95448-2830776-e_14067,0.0,0.43,0.0,45.0,1412 HIGHLAND CIR,Healdsburg,Sonoma,2830776.0,,CA,SFR,95448.0,13.0,1.0,ZM20000,405063.0,Live,2001.0,1253572.0,1000000.0,1000000.0,,,,
2831168,713000,2019-12-02,3.5,4.0,1.0,713000.0,0.0,2203.0,/details/711-summer-lane-richmond-ca-94806-2831168-e_14015,0.0,0.01,0.0,97.0,711 SUMMER LANE,Richmond,Contra Costa,2831168.0,Occupied,CA,Condo,94806.0,16.0,1.0,ZH17500,402349.0,Live,2005.0,288905.0,288905.36,288905.36,,,,
2831185,682000,2019-10-31,3.0,4.0,1.0,682000.0,0.0,1472.0,/details/1776-emma-way-petaluma-ca-94954-2831185-e_13755,0.0,0.07,0.0,479.0,1776 EMMA WAY,Petaluma,Sonoma,2831185.0,Occupied,CA,SFR,94954.0,18.0,1.0,ZY8002,401297.0,Live,2008.0,315729.0,255000.0,255000.0,,,,
2831187,1194000,2019-10-23,1.0,2.0,1.0,1194000.0,0.0,1075.0,/details/1782-revere-avenue-san-francisco-ca-94124-2831187-e_13391,0.0,0.06,0.0,0.0,1782 REVERE AVENUE,San Francisco,San Francisco,2831187.0,Occupied,CA,SFR,94124.0,46.0,1.0,YT10500,411035.0,Live,1907.0,266105.0,215000.0,215000.0,,,,
2831188,872000,2019-10-23,4.0,5.0,1.0,872000.0,0.0,3477.0,/details/1424-couples-circle-fairfield-ca-94533-2831188-e_13703,0.0,0.21,0.0,12.0,1424 COUPLES CIRCLE,Fairfield,Solano,2831188.0,Occupied,CA,SFR,94533.0,15.0,1.0,ZW14509,398204.0,Live,2013.0,358037.0,285000.0,285000.0,,,,
2831434,557000,2019-09-19,2.5,4.0,1.0,557000.0,0.0,2043.0,/details/4089-s-anchor-ct-byron-ca-94505-2831434-e_13443a,0.0,0.11,0.0,123.0,4089 S ANCHOR CT,Byron,Contra Costa,2831434.0,Occupied,CA,SFR,94505.0,11.0,1.0,AG4000,405723.0,Live,1997.0,,,,,,,
2832349,1578000,2019-10-02,3.5,4.0,1.0,1578000.0,0.0,3524.0,/details/15855-jackson-oaks-dr-morgan-hill-ca-95037-2832349-e_13547,0.0,0.34,0.0,64.0,15855 JACKSON OAKS DR,Morgan Hill,Santa Clara,2832349.0,Occupied,CA,SFR,95037.0,4.0,1.0,AH4501,398089.0,Live,1974.0,602947.0,510000.0,510000.0,,,,
2832559,1342000,2019-09-18,2.0,2.0,1.0,1342000.0,0.0,1215.0,/details/445-oak-grove-ave-menlo-park-ca-94025-2832559-e_13443,0.0,0.01,0.0,1164.0,445 OAK GROVE AVE,MENLO PARK,San Mateo,2832559.0,Occupied,CA,Condo,94025.0,43.0,1.0,AG2503,385097.0,Live,1975.0,387068.0,310000.0,310000.0,,,,
2832776,1273000,2019-11-19,2.5,3.0,1.0,1273000.0,0.0,1577.0,/details/181-clydesdale-drive-danville-ca-94526-2832776-e_13911,0.0,0.23,0.0,357.0,181 CLYDESDALE DRIVE,Danville,Contra Costa,2832776.0,,CA,SFR,94526.0,32.0,1.0,AA1003,395299.0,Live,1962.0,533377.0,,,,,,
2832785,815000,2019-09-24,2.0,4.0,1.0,815000.0,0.0,1567.0,/details/4418-canoe-birch-court-concord-ca-94521-2832785-e_13495,0.0,0.13,0.0,112.0,4418 CANOE BIRCH COURT,Concord,Contra Costa,2832785.0,Occupied,CA,SFR,94521.0,4.0,1.0,AE3012,392505.0,Live,1976.0,414710.0,,,,,,
2833046,446000,2019-09-19,2.0,4.0,1.0,446000.0,0.0,1528.0,/details/807-limestone-avenue-lathrop-ca-95330-2833046-e_13443,0.0,0.12,0.0,148.0,807 LIMESTONE AVENUE,Lathrop,San Joaquin,2833046.0,Occupied,CA,SFR,95330.0,6.0,1.0,ZW25015,389263.0,Live,1999.0,297819.0,240000.0,240000.0,,,,
2833048,838000,2019-10-02,2.0,2.0,1.0,838000.0,0.0,1055.0,/details/516-n-4th-street-san-jose-ca-95112-2833048-e_13547,0.0,0.01,0.0,102.0,516 N 4TH STREET,San Jose,Santa Clara,2833048.0,Occupied,CA,Condo,95112.0,4.0,1.0,AH4503,398089.0,Live,1983.0,444189.0,355000.0,355000.0,,,,
2833233,Not Available,2019-09-30,,,1.0,,0.0,,/details/123-nolan-ct-forestville-ca-95436-2833233-e_13547a,0.0,,0.0,54.0,123 NOLAN CT,Forestville,Sonoma,2833233.0,Occupied,CA,,95436.0,14.0,1.0,ZW25000,405147.0,Live,,,,,,,,
2834798,545000,2019-09-18,4.0,5.0,1.0,545000.0,0.0,3497.0,/details/4209-peninsula-dr-modesto-ca-95356-2834798-e_13443,0.0,0.16,0.0,310.0,4209 PENINSULA DR,Modesto,Stanislaus,2834798.0,Occupied,CA,SFR,95356.0,6.0,1.0,AH3005,395699.0,Live,2002.0,,360000.0,360000.0,,,,
2834841,435000,2019-09-24,2.0,3.0,1.0,435000.0,0.0,1869.0,/details/7406-myrtle-vista-avenue-sacramento-ca-95831-2834841-e_13495,0.0,0.17,0.0,345.0,7406 MYRTLE VISTA AVENUE,Sacramento,Sacramento,2834841.0,Occupied,CA,SFR,95831.0,5.0,1.0,EY13024,382145.0,Live,1971.0,,280000.0,280000.0,,,,
2834842,723000,2019-09-24,3.0,4.0,1.0,723000.0,0.0,3744.0,/details/1233-poplar-drive-oakley-ca-94561-2834842-e_13495,0.0,0.15,0.0,80.0,1233 POPLAR DRIVE,Oakley,Contra Costa,2834842.0,Occupied,CA,SFR,94561.0,5.0,1.0,AE3013,392505.0,Live,2007.0,549761.0,470000.0,470000.0,,,,
2834843,490000,2019-10-03,2.0,3.0,1.0,490000.0,0.0,1248.0,/details/9001-south-endow-road-french-camp-ca-95231-2834843-e_13547,0.0,0.97,0.0,51.0,9001 SOUTH ENDOW ROAD,French Camp,San Joaquin,2834843.0,Occupied,CA,,95231.0,0.0,1.0,ZV24506,385706.0,Live,1971.0,424101.0,230000.0,230000.0,,,,
2834848,612000,2019-09-19,3.0,3.0,1.0,612000.0,0.0,1299.0,/details/2923-dall-sheep-ln-santa-rosa-ca-95407-2834848-e_13443,0.0,0.07,0.0,872.0,2923 DALL SHEEP LN,Santa Rosa,Sonoma,2834848.0,Occupied,CA,SFR,95407.0,14.0,1.0,ZY26005,390402.0,Live,2000.0,258050.0,205000.0,205000.0,,,,
2834874,660000,2019-09-26,2.5,3.0,1.0,660000.0,0.0,1414.0,/details/9613-armstrong-dr-oakland-ca-94603-2834874-e_13495,0.0,0.05,0.0,230.0,9613 ARMSTRONG DR,Oakland,Alameda,2834874.0,Occupied,CA,SFR,94603.0,9.0,1.0,AB1512,384407.0,Live,2009.0,606114.0,460000.0,460000.0,,,,
2835578,Not Available,2019-10-08,2.0,3.0,1.0,,0.0,1641.0,/details/605-flower-drive-folsom-ca-95630-2835578-e_13599,0.0,0.23,0.0,0.0,605 FLOWER DRIVE,Folsom,Sacramento,2835578.0,Occupied,CA,SFR,95630.0,0.0,1.0,ZW2017,386312.0,Live,1984.0,481210.0,365000.0,365000.0,Unknown,0.0,,Active - Scheduled for Auction
2835648,593000,2019-09-24,3.0,5.0,1.0,593000.0,0.0,2832.0,/details/10244-stathos-drive-elk-grove-ca-95757-2835648-e_13495,0.0,0.15,0.0,137.0,10244 STATHOS DRIVE,Elk Grove,Sacramento,2835648.0,Occupied,CA,SFR,95757.0,5.0,1.0,EY13025,382145.0,Live,2003.0,,400000.0,400000.0,,,,
2835667,Not Available,2019-10-24,1.0,2.0,1.0,,0.0,808.0,/details/24780-fairview-ave-hayward-ca-94542-2835667-e_13703,0.0,0.11,0.0,510.0,24780 FAIRVIEW AVE,Hayward,Alameda,2835667.0,Occupied,CA,,94542.0,20.0,1.0,TD13507,395297.0,Live,1946.0,,260000.0,260000.0,,,,
2835668,390000,2019-12-17,1.0,2.0,1.0,390000.0,0.0,905.0,/details/2383-irvin-way-sacramento-ca-95822-2835668-e_14119,0.0,0.17,0.0,6.0,2383 IRVIN WAY,Sacramento,Sacramento,2835668.0,Occupied,CA,SFR,95822.0,9.0,1.0,AC2003,405066.0,Live,1950.0,,260000.0,260000.0,,,,
2835930,Not Available,2019-10-08,3.0,3.0,1.0,,0.0,2782.0,/details/510-eagle-valley-way-danville-ca-94506-2835930-e_13599,0.0,0.01,0.0,0.0,510 EAGLE VALLEY WAY,Danville,Contra Costa,2835930.0,Occupied,CA,Condo,94506.0,1.0,1.0,ZY26007,386699.0,Live,1989.0,1046753.0,550000.0,550000.0,Unknown,0.0,,Active - Scheduled for Auction
2836959,1505000,2019-09-18,2.5,4.0,1.0,1505000.0,0.0,2124.0,/details/3652-slopeview-dr-san-jose-ca-95148-2836959-e_13443,0.0,0.18,0.0,179.0,3652 SLOPEVIEW DR,San Jose,Santa Clara,2836959.0,Occupied,CA,SFR,95148.0,10.0,1.0,ZX25514,389264.0,Live,1977.0,1328844.0,,,,,,
2837068,481000,2019-10-10,1.0,2.0,1.0,481000.0,0.0,839.0,/details/10314-sunnyside-street-oakland-ca-94603-2837068-e_13599,0.0,0.07,0.0,0.0,10314 SUNNYSIDE STREET,Oakland,Alameda,2837068.0,Occupied,CA,SFR,94603.0,9.0,1.0,ZV1520,385373.0,Live,1944.0,268055.0,190000.0,190000.0,,,,
2837128,788000,2019-09-26,2.0,3.0,1.0,788000.0,0.0,1284.0,/details/22523-northview-drive-hayward-ca-94541-2837128-e_13495,0.0,0.14,0.0,176.0,22523 NORTHVIEW DRIVE,Hayward,Alameda,2837128.0,Occupied,CA,SFR,94541.0,9.0,1.0,AB1515,384407.0,Live,1964.0,236666.0,,,,,,
2837296,279000.0,2019-10-03,1.0,2.0,1.0,279000.0,0.0,1279.0,/details/503-e-barrymore-st-stockton-ca-95204-2837296-e_13547,0.0,0.13,0.0,6.0,503 E BARRYMORE ST,Stockton,San Joaquin,2837296.0,Occupied,CA,SFR,95204.0,0.0,1.0,ZV24509,385706.0,Live,1947.0,,,,,,,
2837872,Not Available,2019-10-08,2.0,3.0,1.0,,0.0,1347.0,/details/4754-clothier-way-sacramento-ca-95841-2837872-e_13599,0.0,0.11,0.0,0.0,4754 CLOTHIER WAY,Sacramento,Sacramento,2837872.0,Occupied,CA,SFR,95841.0,0.0,1.0,ZW2024,386312.0,Live,1976.0,108124.0,85000.0,85000.0,Unknown,0.0,,Active - Scheduled for Auction
2837891,812000,2019-09-24,3.0,4.0,1.0,812000.0,0.0,3146.0,/details/408-lotus-ct-brentwood-ca-94513-2837891-e_13495,0.0,0.12,0.0,149.0,408 LOTUS CT,Brentwood,Contra Costa,2837891.0,Occupied,CA,SFR,94513.0,9.0,1.0,AE3018,392505.0,Live,2017.0,667633.0,,,,,,
2837893,Not Available,2019-10-08,2.5,4.0,1.0,,0.0,2675.0,/details/4121-amargosa-dr-antioch-ca-94531-2837893-e_13599,0.0,0.21,0.0,0.0,4121 AMARGOSA DR,Antioch,Contra Costa,2837893.0,Occupied,CA,SFR,94531.0,0.0,1.0,ZY26009,386699.0,Live,1994.0,,440000.0,440000.0,Unknown,0.0,,Active - Scheduled for Auction
2838498,Not Available,2019-10-08,3.0,4.0,1.0,,0.0,3342.0,/details/9069-quail-feather-way-elk-grove-ca-95624-2838498-e_13599,0.0,0.23,0.0,0.0,9069 QUAIL FEATHER WAY,Elk Grove,Sacramento,2838498.0,Occupied,CA,SFR,95624.0,0.0,1.0,ZW2025,386312.0,Live,2002.0,353835.0,285000.0,285000.0,Unknown,0.0,,Active - Scheduled for Auction
2838517,299000,2019-10-03,2.0,3.0,1.0,299000.0,0.0,1128.0,/details/1212-w-longview-ave-stockton-ca-95207-2838517-e_13547,0.0,0.24,0.0,13.0,1212 W LONGVIEW AVE,Stockton,San Joaquin,2838517.0,Occupied,CA,SFR,95207.0,0.0,1.0,ZV24511,385706.0,Live,1947.0,214534.0,,,,,,
2838629,568000,2019-11-04,2.0,4.0,1.0,568000.0,0.0,2083.0,/details/2817-bellflower-dr-antioch-ca-94531-2838629-e_13807,0.0,0.26,0.0,91.0,2817 BELLFLOWER DR,Antioch,Contra Costa,2838629.0,Occupied,CA,SFR,94531.0,12.0,1.0,AE3005,394024.0,Live,1987.0,,,,,,,
2838640,490000,2019-09-24,1.0,2.0,1.0,490000.0,0.0,838.0,/details/1421-coalinga-avenue-richmond-ca-94801-2838640-e_13495,0.0,0.11,0.0,61.0,1421 COALINGA AVENUE,Richmond,Contra Costa,2838640.0,Occupied,CA,SFR,94801.0,3.0,1.0,AE3020,392505.0,Live,1943.0,,,,,,,
2838925,325000,2019-09-24,2.0,4.0,1.0,325000.0,0.0,1345.0,/details/6101-heath-way-sacramento-ca-95823-2838925-e_13495,0.0,0.13,0.0,63.0,6101 HEATH WAY,Sacramento,Sacramento,2838925.0,Occupied,CA,SFR,95823.0,8.0,1.0,EY13028,382145.0,Live,1972.0,256242.0,,,,,,
2839660,499000,2019-10-02,1.5,3.0,1.0,499000.0,0.0,1160.0,/details/452-madison-court-gilroy-ca-95020-2839660-e_13547,0.0,0.01,0.0,9.0,452 MADISON COURT,Gilroy,Santa Clara,2839660.0,Occupied,CA,Condo,95020.0,1.0,1.0,AH4509,398089.0,Live,1988.0,255971.0,,,,,,
2839847,Not Available,2019-10-08,2.5,,1.0,,0.0,3602.0,/details/6262-highland-avenue-richmond-ca-94805-2839847-e_13599,0.0,0.12,0.0,0.0,6262 HIGHLAND AVENUE,Richmond,Contra Costa,2839847.0,Occupied,CA,SFR,94805.0,0.0,1.0,ZY26015,386699.0,Live,1953.0,497351.0,400000.0,400000.0,Unknown,0.0,,Active - Scheduled for Auction
